userId,converted
742d4058c6e1486c87a05e0aeb429825,False
a1d19a6d99474d4782a871ae0eb0a957,False
abe71a85d27544aa96b137d94e412f6f,False
2dff3c3cf02645538e76e6022c659e0a,False
9e49447700aa4f1d85cf940c80862813,False
d20e51be49104f709ee6222adb7b246d,True
8c683c704d1c4beb9d80f4da99ea8fd2,True
b37874fcbbe7427cba7dac539b51bf55,True
c05aba8e984d41099d5575672075ac27,False
f0de872302234c91835006efba126b1b,False
d8b1e4e3e5474efe83bf2a0438ac95ef,False
05b37f60cd9940da88efb804de2bae3a,False
fb9ac076aa6b429482e4cad0480d16f7,False
d337ecf155a8471d8d8980d06dc58225,False
b70c8f40af434d4684b0204b872d4e74,False
8619f97d679444c2a3abffe61a79a2e2,True
9db5b29912c546e082db1261b3469906,True
03d66ad304414538945c61e3359a3924,True
a4a528731f5a4a6eaca472fe1490b0a9,False
1205a67d3c9b4f15b3776d1003cb6ef4,False
82c0ff55a9044e0dbecb38d125d617c1,False
83bece93f4d54a67b5a6a4eab4545bc4,False
97daa82999d54d6aa978e0d2eb7e5668,False
ad380b984be34549bc16380d0e23cc80,False
a6a24e87a8db450ca65791881130961b,False
d2b2c8dc2b3b47a9887b3a0a47ccb1fe,False
b0dec13f9dbf42c08ff1969c556a4015,True
960e5cf758444348adaa101456944933,False
699421c1b94a467c9a27b33f237a44d0,False
ebd1e98cac85415abc1be204aa6d96e9,True
bd3473ff21994c8296c3f7eb0644b497,False
a14f79a821984c4f9f53486673809cf5,False
08e488372a90447bb44e4f18fa64c392,False
862b25e5874d4e1d880f2a35d1887ad1,True
71c1705b695f44c499a927d5ec6ca2b6,False
d280253fb49449e6ae3ca08c9196e6e2,True
3da0f97f734c4edd91b0f33aba8c7f6f,True
bcc3dfd88ae84efbba97fa53d8075641,True
6995570b551a4dfe84fd5235caa2dd6c,False
3e111d9d278a48c4883e180e6be24c0b,False
a9938576a3684b849990ea7c613c370c,False
5dc9582917e24bf5988e4e039b3e072e,False
befb9fb539194ffe9958c76fc960baba,False
a43027c92c8348568a56570b90c1d873,True
b35877a414a44c7aa2d7da9924dbd5d9,False
d04d3d1b36df4121abd5f5ac4917de20,False
ed8a3332698f41298606a2683ed8ca1e,False
5b3bb69c672c4b35a3edcc4c838010a4,False
ce2ec8f2b85c47d7b37039547d02f153,True
8291212fe22b4499bc3a48c67e032fa5,True
7a7f3262cd59447b844156e51b5a2382,False
fd39e670596648b9811a0d7b717a5957,False
482d27a4753d463193dc46b575b9779c,False
c2b6a532e70840c883b2d97d5a250ce7,False
ecf0939b60da4070b6c338e2e890bad2,False
9e776c80d9a9429da0c7e8aab15ab123,False
be768c5363d5426487dba687905ea963,True
773878a10604493db06cbf1fd1756b81,True
c352925e88c54472b83f69d6a066cd08,True
46de05ba5946423aa799bebc215fb5a7,False
932888ffc7b94802b331a259eb4f1965,True
fab6a7dea20b40cfafc8cafc7cfe16b0,False
6b1a2d197f5947448af5670f8cfcc5f4,False
eb78f065380341adb0703459520d141b,True
05486a1e7ca3489a858c2554fa0f23b4,False
61a64e20e81745fab7c24dbd8e2fbb66,False
b43fdbc207bf495087a4f46958c34b39,False
fc67824d591240be88468b0d56eff2b5,False
964747eee49e461d93622aec462d0b5f,False
c99611a3a09142658f132524f2ced3aa,False
5c6aaaaf167340ada16ca56ea5d1d4f0,True
c50c17bb5ca04f2ea389ac00de78157f,False
b5a4697aabf44c20b73db64eae73649b,False
01e327bdebc049e9a231945228d8adb7,True
d734a7f43a194b8295800ce8f3c91d05,True
20a389962f854d8ba0ade36b9a2104d4,True
84a9c203534c4b91a971c3702dde5c6c,False
83a9614ab06c4d17975f0da3c6473464,False
4a24310838d943af9596bbb7b284ab2d,True
ffb7548c994b413bb817581f28c292d0,False
f7b29ebacb184bcca323f83143584d56,False
295a5295edee4fccbe0ac3667ce019ad,False
b84c853615e540f18b06ad78bc648100,False
a2ce03fedfa3490f8014c3661a23187c,False
d6a888a3434f4de0bbc6061b01e751ec,False
5928dad3cf4346b59a60f9a8af19a38b,True
f06de2cff7d0419facbd39c25699091c,False
e740c7a9ca2941d8a402de3d6a295776,True
61b0cabc137a49e78eacbc9e33302851,False
9a3fd4796ff84063907ea6cdfaafca60,True
f2cd0066116a4d4892dd9cb895161c31,False
0e22fa61996c49d6b189ed9f2c2d8709,False
ac4fcca94f26447e9b97427f89a6621d,False
6087354bd52c476787eac7e165a8c11c,False
7b838923626c45248129a1f7f212d3a4,False
68c64ac41c604c4ea136f3bbbb572366,False
159351ec895c4b0ea813e0b08d24386d,True
c51c9513dd7449fda0374ad48e71211f,False
1726804b9a6b49e184fdc29d0199ab94,True
0ffc4bf1d65a44d6a844028f30a6d0c5,False
3b5011be8ede44178bd7f7730b342701,False
01bed7321d9e400cbcc986123331b20e,False
3db5874726b54809bab21ddb1978b24e,True
6349451f618b4ad39670c41621139e29,False
c6c80112f1524495b3dd47df3e58bfc7,False
fbca5a50bf344165b3b3bd4dc26b86be,True
e0176623279442f19e5f6a465053cdad,True
b7fd67b3c30a44deb4fb06e5ee312a35,False
17b44de8eb9b4df78dee2479d3b49b01,True
3e648185129d494aa813d4ca1b2e0687,False
f30ac63c6d7e4108a18e1ecc25685908,True
8e5098ad083d43cb9466c41aa4002d2d,False
dfefe3933c054266980a7e42e13583b8,True
caa8fa5a22d74ef5ac1f8967319b6c42,False
7a340720c5f4425ca977be14080b2253,False
4dfca7e68a524658892147d10c23c325,False
d7ae925baa174cfa974fd0f42217a3a6,False
158d3465fe914e50acc2ca7452e202ed,False
02febdd8fd1c4ea89060ea275d1b16e1,False
ec63c6eda194446d8f1650abc25c83c4,False
d5e2bccd13b64648a0b420fe19224adf,True
e6a9002931784ca4a82a8bccb440ad72,False
19d7043d48574495a752f6661afda215,True
dd5ed7a6330b4c09a63f7036bdf5394a,True
3b9cb34228c14ac79514bc6105c97302,False
9f9cfdc190ec476dae4547e0aaf881a7,False
6700b28d04cc49328fb39c02b484eec7,False
eb6ee384b5b04b789a36bf5458d35bed,False
45682a4b3a654294a12335701ffae5f3,False
500e08ee248642f08d16790174d6d62a,True
38ce7a1881db49a58bbced5ead8acff8,True
87f341385a414905ba263335d09e2d90,False
4c73e10dcc634ee7931b1a801cf128e5,False
2da7c612ff064eb18de62592b6ceb62c,False
70b6a74238214760a615d9a0fb3b9b77,False
a40c1d6e5c03452fb412aab14a717f30,False
cbac13f5fcd14773b28aafa65a002cae,True
f91377a47e6a4cbc9b3c517773eebd62,False
2d6449445893495fbfbf26cb368f8071,False
5066a14521604ccb9e55b61c70d1c371,True
c97339b677cc416792f56600cc570e2d,False
0a71f5714ce24021b1ceefec9fee888f,False
e1daac665a23446884d75175f90dcbd3,False
aa02ebbcaef144509aaa0fa2b8dda8f1,False
bf6f1566c3614300a06074028021b612,False
77e35d81a7844e7d9e534d760b647394,False
2eae597e2cf8420aafca8943a5fdfe48,True
3fc26a978b9742fca828c39be6104556,False
b87ecc7180674db8931038021656f66e,False
ee5249e9e1914eb3be3b8468c46d5fc1,False
50c5d1e5d05345da8e93aae1dcc2f0f0,True
2233adc2320e4dda916da0661ccd67c9,False
6faebe8359fe405893052ae54a7e6626,False
672f15aa5e6f480086c7c9f57601f0a9,False
0811338eadee4906814293256bf2406b,True
ff8b8b4e4d8144308785100695b7dd43,False
d20dc05bfdb1497aaf9978d4eeac8b91,True
aff818a7f6c849ca88f6b54432cc2642,False
9b27ad96c429475797ae86e16f97de17,False
9a093c4c2e0e4e0094bf98e0208f735c,True
91f653c153a549f49de1ebc7d8c0c4f4,False
81071ca3521e494caf0f3aa474e6ce27,False
5e8ca2ab2b974283b3a386334d45eff5,False
92f18be3a92d4fcaadad2ba76dce067d,False
be29b503def04cbda078d0ed9e34df14,True
4ce9a047ebff4f5280e9f86f587ad50a,False
ecc58d224c474596aa21c54e09f6ab2f,True
c515142cd0524c46859e342887845bd7,False
97dd6119a4bb4b7c92ed69cc26737d95,False
7ef1eda714074da4b218732074e8cfa0,False
71f7f471e04c499888500826393512d7,True
e75e6e7e453447e49c1a5905d7a7c93e,False
bf098e07a5704f3fa72b29e34beafbfb,False
d1cfb5737d934975ac4bdda5cd8de695,True
07a63d82a4b64121b1af435944687d88,False
a29e118e94f64d459f4cc7baecb0be3c,False
c8127fcfca6f4721b1338a9843ab0c67,True
ebe004fb20fb41ffa2db84348ece8e94,True
c8b46bad0d5f4ea29fb5706363eed580,False
ae1a316df88449599433f76e16d91d8c,True
ff0a559e71ba4ed1bfb1a18cc296652a,True
d6dce73a300e4a7faf9181e726eddb3f,True
6962ed9af052447aaabeada87f09fe2e,False
a11759dd24324c5b8c4cea5c977267c2,False
17946a082fa9438794ea6a368d9dc1de,False
4be3c2dc86ed480393ad1361b63c967c,True
25b5786e6d21448b928e7f51be7d2d1c,False
10d71dceaa23446482bf3a8447d8f756,False
27d3498064bf4de0816d3bd32bc4d9e0,False
0cc80bd91b4d49d6b3af2436b93009ae,False
bff28a00d4744143a6e5ebc7441f35e4,False
cb7c59dbb8204a70947937b5331e3555,False
ee1c25716e674e2c885e41e9ea708f31,False
09f15f0087374f609f3f1b2682ff4e37,False
cb3e9d3020a740e6941a6c6e2f78b583,False
791c445f60bb47b8882d7cc75970489c,False
039f45d16b8143b08328b14900a93b97,False
78e8d592bcd04907a24ab447986b78c8,False
95d694d16a824127b16e1f62701b3bf1,False
13163df6b6fd4a8fb6c244a2fe36ff3c,False
2238ed4e50314f06a905ed095041a50d,False
2878301d2f7849e4bbf7dcec441070a0,False
6ccd662dad94451f885643a348215486,False
5e641f102c6b47fda8d6f024a94682bb,False
2985f686c38c46ff8eae89be175d0df4,False
7b813a2c339442f2b16f6f9adb90e5ea,False
3c97c6560eaa459f9f58845fb63e7119,False
907d6b695d134020a282c6bb8d4125ba,False
b9209fb4f20d438f8236eb7d5212c6b1,True
c083674794864f6481e821a6ac8e7d87,False
9a3e11e8fe6846c383baeb67a010d8b8,False
128f218eb9fb45e583118ad5cc84e475,False
033e319a07ed4bfa9055557b61f77993,False
055ff6c6c4c24f39a3ecda51a84f8804,False
e941a34fbae24dcb9fc31220dca1b14f,False
140fded2eea54991998119e6ca71ed84,False
b05ee05815534b50b159270fd7328550,False
ea570d763ec743f6a52832358a4e8ff0,False
5218e26947764a9781f3832bb58e3599,False
74032ee56a694fbc9a957b9dc4fba0fe,True
9e4e690700a242edbbebf3f999d9c29b,False
5ceb15fdc5714f4fa95b738127863032,True
f0294f4567dc4cb6b5fb2dd736896c1a,False
4af3eb3faaba440daa905e0941ce6cad,False
b442da211c484b409d9c61c994933fe8,False
7124d04001494ba991fa94deed060780,False
8e587b14c29a44b1bfdbc461ac7d7665,True
fcb2c79c6ce84ebd824fce8176e4b009,False
1ed2889e042e4245addf7ed58ca7241e,True
2945ffc462a44c0c8e6cd5e0edd507fd,False
8547b36b4a46434b933374ba14ecf185,False
b5496281e1cd485e9206e85193c604bd,False
dfc475e45c8b4243a52a98b79f909d74,False
84242c553889466e807dfa2e46ec10fe,True
fa80c767b380496eaff5e296f4dece29,True
465c2067b5a24ba0879e4018fda6113b,False
92eaee18dccd4dce829dbed4b3d998dc,False
474bd70accfa45bfbd4684c79839d849,False
eb970620855e4bcb8e16e4570ca4258d,False
4f8f4903378f4b4fa31693f3cd270e33,True
75a3950153d14a8381047d69d2dd6ab6,False
cf01fa2576924255bfad26e87d7fab15,False
f3595615fda546c580f0f72a07ed2a64,True
31016d3524b74e09a135fd18cf5ec82c,True
d6e09523862748e3a4fcc23a5ff005b6,False
c94e9847292c4f6b9800c997dd9fac62,False
43f066bbe50448378ac3f0c6a719ac58,False
e4af36d0a46d41a19f2c8a6525e482c4,False
89aff17bf69b4bd2b0b4fd11459ec053,True
7a2ec92c8a6449fb9c0f2a0af40b7262,False
d6bce5e5cbbd4816988622f577d143a9,True
6d552d3ad1504f5bb41ad91d2136868c,False
3808ceb357864b95afb5fca84b4f35e3,True
e7c9fd1314d941808b8163521e7785cc,False
e79aa19440dc4a808f32fd6ad338546e,True
d21e7adaa4504ac893789de8044e4231,True
79ef80deafab40f1b4cc9f794b4eb22a,False
845575116fa74478a9551892f9140016,False
328d621ee37043a0a5c44fa23239d3f1,False
946e20b707b34b889d780059246bc085,True
a926c8ac61b34d598078ec87ec6138fb,False
ed568befc4874ce582330ba2b7373633,True
3ad7843ea0074f78bc773988ce08afcd,False
cb1ec4200c4446f6bdd9e3e74e257042,True
2e3853bf61984c9a97d95201ec40af0b,False
5c51966b0afb462788df7ebf5f56a4df,False
99b7ea7116974f03ae8561fbf3ab05c5,False
46c700ace96d416ea2eef8a957cb39a0,False
40fd51f314484858a749e9954d6701e5,False
97c8045554b64f0db4be0b2c32edfcdc,False
de38716b27b442b6b88af3ad25dda200,True
844eb29ce8c243c6a5a74fc078c6c70d,False
8850828989094900ae2d377320a5caa2,False
a2c141f7ce324799a9a2ebe58a059175,True
fbca70c530cf4e5da5c8944ff18b93ac,True
9099787e0ea944a6b06e2e711822ec50,False
e4b4c41474ca4da0ae5a2786b86c912a,True
64c922bd6d6c4b6bb2ff5182707f7647,False
91f415b7bfe049d4bcfea5840a72d542,False
1be2e57cec6a4958a38f1c7676ff2f5a,False
0cf6b8eabef3447fa1af7de2fbfcfca1,False
b49ca3e367354c2192e8677e9c2a433b,True
fd3f40237bbd431e9bf07381bd7c43c5,True
38d883ddccaa45eb9770dec6dffac15b,True
2354849b7e6343e1881c605c2065c72c,False
6bb4ab55e4874453bffbcdc20cd49fa6,False
e3196407b0394536a14fc3554db60c6f,True
28280e67b68648ebb825bfb2bc803bcb,True
cc8575d52d8840a5a1974e33d6e27ad3,False
b6713908fab644fdab9b02c02a0b6dbf,False
fcd4ffbe18544fe88afea1fd0b0d5274,False
cfe64eabf48c4408b88aff15427ccc2d,False
16c907902bdd49a8b5576c77a830e974,False
be52f2e1360846d581034a006c8b138f,False
f80e4d85fc6342898406324c8bd1a04b,False
844e35936015490e9e8d2ebbcbfe7e95,False
c9796a7b309c414fb0f7fac31b7c10c8,False
7216cb46418f4edd85795c9a25dd000a,False
b7ffb8a2a85c47c89254fd3fbc014c1e,True
b11c7bff5ae9446785bd96e72d472979,True
3419aab211124907b1c48bfb1214b4e1,True
23634dd043f840d88487631513fea6cf,False
0a48bdbc84c347538d76fa7cebcff169,False
f6842e2909dd49d497b511bc0ecd0807,True
7b06601850344ea4bce4f4849ae27979,False
755a53f28f3a4e5fa7ad183340c22df2,False
ed9e0e8963ab41b4a7ffb57820ac2d87,False
1faccf13b9534d38b6594e71b9133074,False
7f403a1c4e0b491cb4e966a30000a5fc,False
39cd9cd041714c229389181c4049688e,True
f10a870797f443438b542685a794f087,False
2b1c25eb541e42eda42225329cd182f9,False
fcab18edd8234ebea1f692eab17a74eb,True
f5286322277740ff9b263c8282735aeb,False
57a1f20f4f6c496383c05aa8bf90c367,True
11324c3eb5f641d1a60b11e6d1a85a37,False
407ceeb79c094b71b5075baacf20e496,True
a20aa3b71d3f44718b1a8785164a1131,True
42e246d054bc4ef5bde4bf2efa4c671f,True
1df9a98414584c7788ad921ede3a6beb,False
61e1931a843d4738ac3d47a9b394a3e7,False
6d61fb8e251b429c9201b972fe499dcb,True
17141e5063584581a294f45846e097f3,False
661352550a6b49568a88c11a516da359,False
d50e3effd58f4d96ade0f4cb3233fbfa,False
ace31055a3684d6f84022c2150d96fb0,False
672e5c73485a49709223aa1ea903c609,True
b8482169b7b54f88b9eb9005a48dcd57,False
2289d5786d544d1d93ad850fb9f710ac,False
862c3430bb3a416e815a6ee90835f79d,True
cd8e20be1b1d4a6ab16b68245bf0b366,False
d821d9ccebc14e52857a20044eb317b6,False
1369032236e54e1390e09776ad9d02c2,False
cee3a6f26e384cc199012f6d09bc09a8,False
beb0502dea914275b29c80cad4a7a240,True
c871329f6ced4f2cabbcf439f73bcf7a,False
ce1607dd473b487cbed695f4bb8fb6eb,False
250d40d875654102acc18d30fa6be78d,False
78348aae7a10498e8d25be0a41ebf884,True
13de0d5677fa4d8da3d12d94db5a6cca,False
370d3ce7f87149f8a3f8efa141c11971,False
bddeab0a122e4a168b2a583af2af59af,False
c896f458f5134122866a66c686f09385,False
f6be2f754fab4e909a8b3c841a24d84b,False
8edae8655b3f4d89aef8db75bb5f8193,False
